DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20250420,86,26,364,6,899,66.15909881093893,79.52110707323205,753.319794115829
20250420,262,26,62,16,955,61.696149211474456,131.56394473895455,761.739906049571
20250420,28,26,90,5,886,50.27152579387961,65.64640024799314,770.0820739581272
20250420,163,26,797,7,283,12.439203245738392,38.7782873997306,231.78250935453102
20250420,516,26,340,13,929,30.042399472924362,87.24495003081068,811.7126504962649
20250420,631,26,727,8,360,35.25451535577821,51.40436518177968,273.3411194624421
20250420,602,26,286,18,557,19.345292895821782,79.30330748898999,458.35139961518826
20250420,693,26,96,16,697,49.04648467316262,77.72530378112447,570.228211545713
20250420,139,26,517,13,105,7.116515840709287,15.71491866596644,82.16856549332428
20250420,270,26,927,5,445,11.220687460976166,29.082675409430948,404.6966371295929
20250420,190,26,482,5,249,28.499728789573325,31.562540697115615,188.93773051331107
20250420,296,26,164,10,171,22.959214787675783,10.216119403410474,137.82466580891375
20250420,486,26,153,13,817,119.18087534118436,105.20612278116397,592.6130018776516
20250420,548,26,559,17,401,35.95064092041517,29.68907932165468,335.36027975793013
20250420,476,26,934,17,964,92.71104814206323,75.73703595216134,795.5519159057754
20250420,63,26,374,18,147,12.118352767579552,21.087586889488012,113.79406034293244
20250420,886,26,609,17,611,64.75128658635327,76.35828135402376,469.890432059623
20250420,814,26,422,10,569,75.1977025594344,69.37690929179729,424.4253881487683
20250420,677,26,640,18,775,19.136053394719582,43.238325431149114,712.6256211741313
20250420,861,26,222,16,733,67.77864417360252,43.85852994547739,621.3628258809201
20250420,832,26,29,11,577,51.44972846553597,57.92185680585542,467.6284147286086
20250420,488,26,343,2,798,25.978931159325406,89.54790776296892,682.4731610777056
20250420,899,26,540,19,643,48.60263654226528,79.81576276968896,514.5816006880458
20250420,164,26,521,15,599,81.9519835941548,64.84848780823151,452.1995285976137
20250420,845,26,951,13,709,51.04083539919919,105.89846517066229,552.0606994301386
20250420,126,26,249,16,395,16.665947097173042,53.90939499748883,324.4246579053381
20250420,405,26,10,9,162,19.545844684576178,22.203388848002888,120.25076646742093
20250420,107,26,63,9,182,4.765786806504345,25.555951437635127,151.67826175586052
20250420,378,26,655,11,381,47.170324107540345,51.08895579220775,282.7407201002519
20250420,369,26,376,17,528,35.28635873685631,60.22231002861849,432.4913312345252
20250420,283,26,404,18,512,66.33384925621246,56.534370782480565,389.13177996130696
20250420,339,26,457,3,934,64.93236240399158,74.4142985707579,794.6533390252505
20250420,163,26,900,15,602,80.40857060043611,61.757725527876744,459.83370387168713
20250420,949,26,199,11,141,5.578769435159145,12.207996021114946,123.21323454372592
20250420,395,26,209,11,575,15.911502006392405,43.0154948941061,516.0730030995015
20250420,575,26,715,6,645,68.87891387632806,61.329902922403264,514.7911832012687
20250420,629,26,378,10,200,28.146197383364235,20.588020861565376,151.2657817550704
20250420,662,26,436,12,316,20.419879509304312,19.663596249351627,275.91652424134406
20250420,459,26,512,6,614,15.762544394165136,47.38117911182419,550.8562764940107
20250420,36,26,554,18,397,46.341061057658884,20.817048020201568,329.84189092213956
20250420,700,26,898,1,332,20.95892098417706,21.314340779922,289.72673823590094
20250420,747,26,589,7,157,9.636363355534334,19.833858301012842,127.52977834345282
20250420,649,26,961,4,535,59.66701325976673,48.427880716717084,426.90510602351617
20250420,528,26,901,18,337,42.340744696001096,23.001040836279707,271.6582144677192
20250420,991,26,76,4,912,92.81816228045132,85.14514600844532,734.0366917111033
20250420,516,26,725,14,180,22.360610008520098,25.13767492146068,132.50171507001923
20250420,785,26,862,4,122,6.585099490033233,13.358990164937262,102.0559103450295
20250420,949,26,373,14,568,16.227161032387546,29.470026844330633,522.3028121232818
20250420,999,26,350,6,927,71.74220133715124,50.04362123008662,805.2141774327622
20250420,29,26,652,10,703,86.72506338921409,57.11093184095288,559.164004769833
20250420,48,26,698,12,931,33.62108255355403,57.225032578935235,840.1538848675107
20250420,705,26,412,4,980,128.85765692856862,76.1903186089412,774.9520244624902
20250420,981,26,215,12,698,63.35842197061303,37.89658046082539,596.7449975685615
20250420,972,26,865,19,221,24.506153464192433,22.68838429264411,173.80546224316345
20250420,24,26,789,12,123,7.36279908965571,9.177944078149903,106.45925683219438
20250420,232,26,42,7,331,9.023777227281244,17.194391842147912,304.78183093057083
20250420,81,26,601,2,143,15.438391954674607,10.079922580021762,117.48168546530363
20250420,193,26,584,9,865,118.93612889962615,107.665935413902,638.3979356864718
20250420,951,26,146,10,809,67.11248805941568,117.08348545319306,624.8040264873912
20250420,126,26,935,6,959,85.54385871877705,117.06369882290393,756.392442458319
20250420,256,26,963,12,357,20.422800271350447,31.74260609730341,304.83459363134614
20250420,667,26,100,13,284,41.5257630301984,37.338137811036795,205.1360991587648
20250420,383,26,75,7,975,61.273040755898236,121.59360616729812,792.1333530768036
20250420,204,26,828,19,103,5.499856646051311,14.36231599462612,83.13782735932257
20250420,602,26,879,9,823,43.6506904191763,97.53875375750815,681.8105558233156
20250420,872,26,979,14,310,18.644114311899152,17.671340126164075,273.6845455619368
20250420,758,26,156,12,632,63.76659551215557,56.92716139566656,511.30624309217785
20250420,993,26,341,11,463,27.96183639466822,53.729401014375114,381.3087625909567
20250420,151,26,507,9,237,26.178787213639662,26.32884277829442,184.4923700080659
20250420,169,26,484,2,454,60.59807525054464,30.905534791475556,362.4963899579798
20250420,352,26,262,8,114,12.979554374307387,9.066557008163544,91.95388861752906
20250420,682,26,977,7,748,17.59667376849766,53.07463173671443,677.3286944947879
20250420,534,26,74,8,660,41.115693653975725,50.35862207475183,568.5256842712724
20250420,735,26,181,20,666,27.849969244285337,59.4963745601291,578.6536561955855
20250420,371,26,113,10,177,19.80237456188789,15.727101870299002,141.4705235678131
20250420,669,26,767,4,866,18.367759618421726,78.28704405619455,769.3451963253838
20250420,984,26,73,7,378,8.478343110826327,20.087923894453514,349.4337329947202
20250420,61,26,556,15,703,79.8009438208542,84.99719406768777,538.201862111458
20250420,994,26,276,9,100,8.560879717869817,6.861989144392392,84.5771311377378
20250420,544,26,837,1,787,94.98143277699228,53.22493222368933,638.7936349993183
20250420,20,26,415,11,649,25.179060349373398,79.83846899127887,543.9824706593478
20250420,771,26,882,16,929,38.134765716581065,132.05175204882036,758.8134822345986
20250420,848,26,64,3,703,76.51155226220524,94.84951008354118,531.6389376542536
20250420,518,26,231,3,641,82.45314850357153,40.79943183480192,517.7474196616265
20250420,264,26,148,16,767,107.92643862260688,76.90680815012503,582.1667532272681
20250420,23,26,302,2,580,78.38560621589893,70.92049819325605,430.69389559084505
20250420,86,26,640,1,790,43.05020060312289,78.19666153185385,668.7531378650233
20250420,506,26,916,15,904,82.3186235503109,60.82836997006676,760.8530064796223
20250420,663,26,86,10,981,89.60754799605272,83.71655662476935,807.675895379178
20250420,154,26,507,20,261,27.31818655955469,38.64209583598951,195.0397176044558
20250420,564,26,14,6,266,22.40263766056136,38.39295368103058,205.20440865840806
20250420,576,26,227,12,836,20.45515766867228,54.1949142185324,761.3499281127953
20250420,726,26,7,3,974,53.40988831835325,131.5413373050515,789.0487743765952
20250420,159,26,540,17,142,8.50931904262114,20.141858006676895,113.34882295070196
20250420,675,26,627,9,424,39.9843408451127,22.86116819921765,361.15449095566964
20250420,180,26,20,18,145,9.736018720693657,10.308254249331988,124.95572702997435
20250420,841,26,868,5,818,60.953542575626855,95.68081726663743,661.3656401577357
20250420,675,26,654,14,912,61.27860531995009,58.69974283938982,792.0216518406601
20250420,982,26,75,14,559,46.659409094591574,36.794806506335846,475.54578439907255
20250420,191,26,434,7,865,104.41219737153719,121.25550957373429,639.3322930547286
20250420,285,26,517,3,589,32.41162145355665,69.38345807796195,487.2049204684814
20250420,770,26,663,9,886,24.31382383612247,49.98043627893435,811.7057398849432
20250420,1,26,489,6,646,51.74055135787697,65.7027256598728,528.5567229822502
20250420,70,26,552,2,852,60.60053120501006,89.53413735367452,701.8653314413154
20250420,880,26,462,14,476,57.30471953523519,53.576051494156474,365.11922897060833
20250420,833,26,457,12,474,49.8308811245364,53.89402355973746,370.27509531572616
20250420,590,26,303,15,634,70.5173625171938,89.92592834898821,473.556709133818
20250420,878,26,50,18,200,5.280593788093569,12.9616647569302,181.75774145497624
20250420,114,26,616,3,559,33.58914561977454,81.07061793638438,444.3402364438411
20250420,746,26,42,9,835,59.48423323838591,92.83752282823596,682.6782439333781
20250420,567,26,556,5,401,26.350940196448672,49.40352897073307,325.24553083281825
20250420,331,26,479,8,548,49.43836803729243,70.15930697133078,428.40232499137676
20250420,174,26,849,18,881,23.696795330799336,71.29263027109239,786.0105743981082
20250420,150,26,745,14,373,30.102923261190835,24.213744591588036,318.6833321472211
20250420,929,26,424,9,211,26.375607952921317,22.799667372907873,161.8247246741708
20250420,762,26,559,8,142,13.353224318531554,8.660184983907763,119.98659069756069
20250420,504,26,513,8,473,61.5088834062073,58.52190680676011,352.9692097870326
20250420,740,26,671,5,825,27.975313825936322,46.37384915812296,750.6508370159407
20250420,963,26,125,1,964,31.27227323931899,49.183360490912435,883.5443662697686
20250420,391,26,442,3,997,49.94639581520316,90.0470942493688,857.0065099354281
20250420,999,26,345,11,445,58.81040141343385,58.81704437739264,327.3725542091735
20250420,178,26,168,8,357,21.303214412229813,18.331496063636223,317.36528952413397
20250420,7,26,290,1,292,6.944025459941554,15.324334647411048,269.7316398926474
20250420,478,26,272,14,404,51.20580363557299,30.664588887227808,322.1296074771992
20250420,923,26,738,3,135,12.863849561204066,19.91565715680912,102.22049328198682
20250420,521,26,196,12,680,60.42177788439411,53.28857361924047,566.2896484963654
20250420,212,26,116,17,651,72.53047921767075,48.729345408882764,529.7401753734465
20250420,5,26,762,20,605,71.61624455228421,46.43609711285246,486.9476583348633
20250420,889,26,329,3,973,84.59783389623327,120.72857065856229,767.6735954452045
20250420,356,26,394,17,863,69.73682744521369,62.98330326107188,730.2798692937145
20250420,36,26,96,8,461,28.04191576136449,68.11163981012649,364.846444428509
20250420,662,26,177,7,374,37.47775447977978,40.429518174958126,296.0927273452621
20250420,422,26,130,13,355,23.023294291596386,17.93156374210726,314.04514196629634
20250420,113,26,916,18,171,5.747823344039614,13.148076552258168,152.10410010370222
20250420,790,26,934,18,101,9.77233897589064,12.874868627586432,78.35279239652293
20250420,186,26,820,15,113,7.742504434142009,14.72031465432615,90.53718091153183
20250420,129,26,741,18,978,74.44747643081229,88.28673082298896,815.2657927461987
20250420,895,26,846,18,974,26.20956603592913,58.651467999355965,889.1389659647149
20250420,464,26,712,1,137,16.326663358367824,13.222544127935427,107.45079251369674
20250420,462,26,147,14,733,16.289115943968326,80.27507104501575,636.435813011016
20250420,535,26,36,1,724,87.40315195737145,73.06365962354462,563.5331884190839
20250420,786,26,480,10,554,41.21756951108153,43.24343445648135,469.5389960324371
20250420,829,26,380,7,831,28.459206430864796,61.028475080791196,741.512318488344
20250420,932,26,680,17,680,41.72269878758999,87.43889228835695,550.838408924053
20250420,319,26,990,14,983,82.7755740572767,77.41766046928892,822.8067654734343
20250420,727,26,774,14,842,90.44036235020963,60.98052485989992,690.5791127898905
20250420,351,26,9,1,796,50.127971373485586,115.19356063639516,630.6784679901193
20250420,828,26,475,18,332,21.1131575984073,17.76161275090414,293.12522965068854
20250420,147,26,943,3,280,26.691065656461525,30.09578773698658,223.2131466065519
20250420,416,26,618,19,652,24.57306438144051,58.34674212241313,569.0801934961464
20250420,822,26,580,12,346,9.424157459093326,47.32857054056004,289.24727200034664
20250420,660,26,639,9,435,26.033936108788172,41.38574729926079,367.58031659195103
20250420,643,26,791,19,729,35.0943483425479,55.702540101368854,638.2031115560833
20250420,955,26,403,16,242,18.34276705564666,15.052933431205881,208.60429951314745
20250420,16,26,32,10,159,19.27780576436388,18.21342349812011,121.50877073751602
20250420,585,26,529,15,198,8.616065365487508,29.546290540384696,159.8376440941278
20250420,432,26,18,5,419,19.97287436610685,29.097997501914293,369.92912813197887
20250420,540,26,475,15,120,11.153754577051632,8.319266245565847,100.52697917738251
20250420,805,26,498,5,911,129.87931890392125,104.47833047702099,676.6423506190578
20250420,733,26,218,2,650,36.47919204302897,54.44336813960226,559.0774398173687
20250420,656,26,380,10,604,27.62755205197875,32.73479781313856,543.6376501348827
20250420,197,26,629,7,321,13.470980345690409,44.343799090103865,263.18522056420574
20250420,312,26,685,1,380,41.36100762481406,56.451523941165846,282.1874684340201
20250420,411,26,324,7,787,57.14690372306457,50.47910175413768,679.3739945227977
20250420,631,26,211,15,845,25.411398509774386,42.50962184102701,777.0789796491986
20250420,691,26,237,3,933,115.2162257817113,95.70379490232725,722.0799793159615
20250420,565,26,493,10,680,18.15325525090956,73.38960125328917,588.4571434958012
20250420,629,26,391,19,595,44.51918900774304,59.49086556418926,490.9899454280677
20250420,756,26,948,13,272,40.22796938703657,31.297041624905305,200.47498898805813
20250420,770,26,949,11,616,60.74345337195142,87.76222590710304,467.49432072094555
20250420,418,26,50,8,266,13.107976122033485,30.551239289205025,222.3407845887615
20250420,606,26,984,15,572,54.770733886682414,59.189380346244796,458.0398857670728
20250420,209,26,649,9,492,40.56298204189699,51.07079883284449,400.3662191252585
20250420,668,26,873,5,244,30.052490289702924,19.18917138116508,194.758338329132
20250420,800,26,972,12,306,27.03087568526213,15.321187799571323,263.6479365151665
20250420,701,26,693,19,435,47.25726654439636,45.2498565250401,342.4928769305635
20250420,495,26,69,7,422,28.68749682879584,36.80197880472277,356.5105243664814
20250420,745,26,279,10,140,7.341655717577536,13.652313037998049,119.0060312444244
20250420,299,26,612,5,460,33.12354167675849,66.11282954382636,360.76362877941517
20250420,48,26,432,3,387,13.388717957705945,56.12293539064162,317.4883466516524
20250420,592,26,171,14,164,22.29159031595933,23.912306781894554,117.79610290214612
20250420,812,26,542,18,593,82.3405946558605,72.34037661485459,438.3190287292849
20250420,946,26,603,10,505,30.016251921386093,51.10726659482238,423.8764814837915
20250420,807,26,363,4,894,23.832771527831746,70.75543058339301,799.4117978887753
20250420,438,26,558,10,703,99.95763827288928,48.215178051649666,554.827183675461
20250420,336,26,323,4,813,90.84136394603553,59.17695783647066,662.9816782174938
20250420,516,26,78,19,360,37.75193137437229,21.109292794644674,301.13877583098304
20250420,218,26,84,17,258,26.714060350106546,30.421486344345507,200.86445330554795
20250420,4,26,505,2,737,57.81089547327617,55.413686246508654,623.7754182802151
20250420,571,26,192,18,504,43.98404800200016,39.19817967763891,420.8177723203609
20250420,629,26,140,19,246,35.98884120838873,18.00428845354732,192.00687033806395
20250420,489,26,546,12,128,10.760750552060088,16.656503747316847,100.58274570062306
20250420,540,26,980,13,337,32.066739694525076,27.34780548882172,277.5854548166532
20250420,476,26,832,14,898,112.29466645529506,79.81388105239675,705.8914524923082
20250420,703,26,602,16,108,12.608013220158336,15.750161552573388,79.64182522726827
20250420,619,26,409,4,745,19.63732838968674,39.7995411836975,685.5631304266158
20250420,509,26,129,3,790,46.39561358520211,76.68334603041394,666.9210403843839
20250420,841,26,245,6,787,53.442686425361906,94.04427131761669,639.5130422570214
20250420,995,26,361,6,183,6.965852983578104,26.49948400186554,149.53466301455637
20250420,324,26,904,9,867,21.069535969978727,80.431386163483,765.4990778665383
20250420,728,26,444,1,669,66.16636448976156,87.15087352260143,515.682761987637
20250420,920,26,913,7,364,19.306329952205406,50.30647698094155,294.38719306685306
20250420,894,26,532,10,546,32.42848083652086,29.313935949505307,484.2575832139738
20250420,225,26,990,2,193,13.606552189813367,28.136114596467767,151.25733321371888
20250420,414,26,121,15,682,68.65995692393406,96.22357507338444,517.1164680026815
20250420,114,26,935,17,594,73.74914385676176,80.18028432380534,440.07057181943287
20250420,316,26,593,17,497,74.42203571742218,47.642924771638214,374.93503951093965
20250420,322,26,48,3,943,82.68073284998333,118.50066824148114,741.8185989085355
20250420,406,26,846,13,257,20.375062334886877,35.61392555939747,201.01101210571565
20250420,320,26,736,13,674,15.27662870172105,95.57507792471999,563.148293373559
20250420,534,26,207,5,341,40.76639968282354,27.165506510310642,273.0680938068658
20250420,618,26,400,14,282,23.997340980703836,16.30527287092135,241.69738614837482
20250420,171,26,919,8,288,17.10721913361304,36.0722675697552,234.82051329663176
20250420,492,26,294,17,275,32.51519346659762,40.96029171555937,201.524514817843
20250420,206,26,99,6,394,13.930278058915238,32.56333006276596,347.5063918783188
20250420,710,26,787,17,766,41.40895402391144,81.5778072638369,643.0132387122517
20250420,660,26,581,4,999,139.26373057959933,90.45524305672004,769.2810263636807
20250420,77,26,109,7,949,34.82454521989164,100.00642530389435,814.1690294762141
20250420,681,26,971,3,187,9.4327769904179,11.758129732465909,165.80909327711618
