DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20250420,442,45,748,4,857,87.84509567701639,82.86603750595701,686.2888668170266
20250420,966,45,110,10,352,32.62013665233421,52.70860022878072,266.67126311888507
20250420,444,45,508,18,353,8.894184074265606,47.96492561633439,296.1408903094
20250420,503,45,587,14,729,16.18349423048566,63.92489728609161,648.8916084834227
20250420,974,45,212,12,612,74.35362033344035,37.94990021039042,499.69647945616924
20250420,378,45,866,9,160,21.82101846362228,13.426334024962394,124.75264751141532
20250420,933,45,511,3,842,45.90841226110116,80.38621185609519,715.7053758828037
20250420,493,45,378,16,394,41.4451721931894,55.245811484316775,297.3090163224938
20250420,197,45,589,17,196,24.703723938984318,25.50519071960104,145.79108534141466
20250420,320,45,506,7,841,70.91541295135606,85.11300295541228,684.9715840932316
20250420,66,45,607,8,673,54.01486946901986,53.63043443817053,565.3546960928096
20250420,306,45,125,5,228,4.924669866782384,12.889195522545958,210.18613461067167
20250420,232,45,441,10,958,39.74536450476678,117.67158115242849,800.5830543428048
20250420,63,45,637,16,900,30.667667743444017,76.74151546269677,792.5908167938592
20250420,11,45,421,4,914,62.83010171709354,119.97278327576552,731.197115007141
20250420,793,45,784,9,394,29.669988151471053,46.31213059203249,318.0178812564965
20250420,507,45,138,4,952,63.54302030003982,51.39797578322653,837.0590039167337
20250420,297,45,340,3,957,86.42541984680959,124.59784428209355,745.9767358710969
20250420,978,45,726,18,751,62.84613253710732,110.39912438476954,577.7547430781232
20250420,593,45,824,14,853,105.14123749305496,65.01062742512214,682.8481350818229
20250420,869,45,295,7,840,85.1161659907981,103.75820825993722,651.1256257492647
20250420,505,45,332,5,873,93.1116138701601,73.67315837334483,706.2152277564951
20250420,604,45,793,10,909,60.29791985491069,93.54697421928165,755.1551059258077
20250420,814,45,856,17,154,3.9421752609401626,12.907018392177207,137.15080634688263
20250420,897,45,235,9,214,18.33512840429136,12.221156878687887,183.44371471702075
20250420,362,45,962,7,246,11.596256532182743,31.872200349537255,202.53154311828
20250420,574,45,671,15,796,113.6525316137256,109.78682863605486,572.5606397502195
20250420,961,45,900,6,282,7.023328305567768,24.118638396007878,250.85803329842435
20250420,123,45,473,6,650,78.97483844510853,86.97166702532051,484.05349452957097
20250420,199,45,200,14,635,69.38327898520917,57.69825534766593,507.9184656671249
20250420,639,45,570,8,467,66.33462514328326,52.56262504944388,348.10274980727286
20250420,436,45,878,8,765,30.62509381046801,54.1045610157936,680.2703451737384
20250420,583,45,776,15,473,36.067493130310474,29.3925299461324,407.5399769235571
20250420,993,45,246,15,299,10.054970627577667,17.15491356578906,271.79011580663325
20250420,373,45,907,3,175,14.203408747387666,15.425975924851125,145.37061532776121
20250420,398,45,872,16,743,92.06834382564097,83.95273934511383,566.9789168292452
20250420,555,45,230,14,817,68.29815278092057,71.91324077365675,676.7886064454226
20250420,591,45,27,5,282,29.839147361003285,25.879416461250404,226.28143617774631
20250420,886,45,885,13,617,86.64065554302084,48.809459047550085,481.54988540942907
20250420,785,45,394,8,240,18.8519287607451,12.459671858045326,208.68839938120956
20250420,431,45,266,8,805,17.965544349813918,92.08320048752516,694.9512551626609
20250420,589,45,158,9,322,44.782170714376306,47.926011566298634,229.29181771932505
20250420,796,45,59,16,912,84.58978442984946,88.23449744413338,739.1757181260172
20250420,588,45,432,5,951,81.93417446275123,81.0912102525425,787.9746152847063
20250420,945,45,783,20,965,78.28853784229477,73.99548838585648,812.7159737718488
20250420,327,45,633,4,152,11.706839952499775,9.82012157821228,130.47303846928793
20250420,672,45,303,9,594,23.826374715527635,38.974764930153945,531.1988603543184
20250420,478,45,265,2,643,28.850109272862568,90.85513004721737,523.29476067992
20250420,443,45,70,7,591,26.695315646893075,50.473559309663614,513.8311250434433
20250420,713,45,326,12,371,51.60232802469902,29.454908778465974,289.942763196835
20250420,110,45,387,4,273,9.174497411614428,37.95488666626344,225.8706159221221
20250420,131,45,713,15,750,16.91212283090684,84.553650502462,648.5342266666312
20250420,735,45,478,19,152,14.514045634974085,19.619026486747792,117.86692787827812
20250420,78,45,455,11,964,87.05518897970413,129.66962182666683,747.2751891936291
20250420,952,45,318,13,147,18.30514896956151,11.010652198819859,117.68419883161863
20250420,262,45,414,18,467,53.00474839367318,24.665485654309077,389.32976595201774
20250420,327,45,992,5,254,35.94443542808127,23.795662820423388,194.25990175149533
20250420,147,45,673,11,192,10.750809054185662,28.518017288965098,152.73117365684925
20250420,243,45,90,7,689,55.88569685651065,42.73131083994012,590.3829923035493
20250420,232,45,725,14,635,87.92280815401512,87.3558994942652,459.7212923517197
20250420,848,45,974,18,110,5.502152884626971,12.519822574269966,91.97802454110305
20250420,210,45,817,10,304,38.241825802565835,19.55131504555938,246.20685915187477
20250420,148,45,525,14,181,26.925475545782948,20.75691037723723,133.31761407697982
20250420,244,45,82,14,732,17.860291663364215,39.33014885504647,674.8095594815893
20250420,814,45,417,15,155,7.974869475059213,21.924820285232496,125.10031023970829
20250420,131,45,616,19,257,28.094617939414427,32.878397314536784,196.02698474604878
20250420,789,45,96,20,521,20.069318541630125,32.72761151475704,468.20306994361283
20250420,39,45,629,14,448,11.298478980292328,28.143994762875707,408.557526256832
20250420,440,45,378,1,285,25.656147484441185,17.773814131835202,241.5700383837236
20250420,156,45,775,1,150,15.331345763764455,11.986242833565365,122.68241140267018
20250420,627,45,672,1,128,18.31924418547997,17.30437341763488,92.37638239688515
20250420,914,45,805,8,578,32.35317516519029,69.59473677130595,476.0520880635038
20250420,183,45,606,3,911,65.57434313081052,119.37698286038902,726.0486740088004
20250420,711,45,726,3,313,31.301913662295348,31.461793071927538,250.2362932657771
20250420,898,45,627,10,546,52.643740001789894,80.47808007944333,412.87817991876676
20250420,93,45,399,12,427,36.47856247732481,46.202924353832145,344.3185131688431
20250420,329,45,622,2,725,73.75894502774418,56.204651361919325,595.0364036103365
20250420,115,45,733,10,210,22.180808163597003,28.26938727879807,159.54980455760494
20250420,986,45,333,14,938,39.36022800613032,100.8934121453548,797.7463598485149
20250420,500,45,416,6,925,61.482900221388746,101.56628086854151,761.9508189100698
20250420,811,45,126,3,448,10.18513440230671,58.04703522392626,379.767830373767
20250420,583,45,862,6,885,27.21224527926565,50.75339543025679,807.0343592904776
20250420,703,45,676,6,943,78.38726788373103,112.72128745069806,751.8914446655709
20250420,937,45,236,12,539,68.45249922889171,54.609126806645,415.93837396446327
20250420,425,45,969,9,421,62.3983421216698,44.962917127302724,313.6387407510275
20250420,432,45,222,6,684,30.536599732404365,58.90090420149338,594.5624960661023
20250420,288,45,425,10,277,38.873914253131574,28.478349610770493,209.64773613609793
20250420,553,45,23,4,784,39.501137894623234,68.16464445235466,676.334217653022
20250420,198,45,716,9,643,94.80143550894003,36.91081927171553,511.2877452193444
20250420,22,45,276,13,812,95.04447864505588,80.95737135798565,635.9981499969585
20250420,75,45,985,12,267,10.09668106385134,36.05623312116007,220.8470858149886
20250420,4,45,37,8,947,57.07375808201903,105.81376876950286,784.1124731484781
20250420,426,45,316,14,620,63.65951135540502,77.67883366365274,478.6616549809422
20250420,606,45,676,7,361,13.113886268819284,41.5351574861191,306.35095624506164
20250420,96,45,192,5,641,28.257098927522435,75.18568434676597,537.5572167257116
20250420,792,45,853,18,709,68.77842504744072,66.4779239037146,573.7436510488446
20250420,69,45,462,4,411,27.61332465111367,45.5423567403864,337.8443186084999
20250420,160,45,325,1,356,48.129154489682264,23.472785539404967,284.39805997091275
20250420,473,45,489,6,261,29.982300266827426,20.82648868446498,210.1912110487076
20250420,897,45,867,3,185,17.764867030827805,16.26852501471636,150.96660795445584
20250420,950,45,497,4,100,9.778803270520969,13.774470399885914,76.44672632959312
20250420,720,45,147,10,481,57.55435901486749,61.90050175091093,361.54513923422155
20250420,786,45,380,15,201,6.462366119039028,21.15223545076499,173.38539843019598
20250420,825,45,336,2,280,39.031132166464616,40.7107345839179,200.2581332496175
20250420,493,45,903,15,457,43.93721803073389,63.70610865228023,349.35667331698585
20250420,606,45,422,8,802,37.31319354695932,116.04946683420133,648.6373396188394
20250420,909,45,283,7,925,98.00362938794973,94.92912242553955,732.0672481865107
20250420,313,45,263,15,697,18.664595807272345,59.53840224809014,618.7970019446375
20250420,517,45,546,17,601,50.695720428996495,47.92575643484857,502.37852313615497
20250420,670,45,532,6,961,61.968856599129154,60.66018365448744,838.3709597463834
20250420,4,45,499,9,560,34.0877048555491,75.75306779946678,450.1592273449841
20250420,897,45,267,4,853,69.2898384656882,120.70241870785075,663.007742826461
20250420,590,45,26,5,287,34.31104714877285,18.307440365021208,234.38151248620593
20250420,402,45,568,1,558,80.9216452621558,67.76446314322402,409.31389159462015
20250420,619,45,536,20,535,61.29431570416781,54.77493348877493,418.9307508070573
20250420,892,45,442,16,394,16.992750307087295,21.775234428131547,355.2320152647811
20250420,770,45,233,3,912,42.16300221399836,64.01015455704469,805.8268432289569
20250420,115,45,435,19,715,94.08577088411124,56.0649859906307,564.849243125258
20250420,129,45,296,16,243,10.113621645278114,24.336124475526713,208.55025387919517
20250420,63,45,395,4,962,38.912298907288154,78.35546178097913,844.7322393117327
20250420,308,45,921,1,318,43.01911499944671,23.703580764651033,251.27730423590225
20250420,848,45,9,6,743,76.69723840169891,42.10805535937407,624.194706238927
20250420,157,45,324,4,770,22.455093358117246,88.71360952113828,658.8312971207445
20250420,470,45,987,5,678,16.18845434088521,92.71513356220052,569.0964120969143
20250420,200,45,540,8,127,13.947776582740193,18.733315577658473,94.31890783960134
20250420,367,45,863,20,111,9.07302977589304,8.195433067719353,93.7315371563876
20250420,625,45,780,14,297,10.17385438114765,41.78508591952292,245.04105969932942
20250420,799,45,562,15,812,118.45444324430566,60.78025023828199,632.7653065174123
20250420,376,45,186,19,695,102.07961972925389,96.33052181935619,496.5898584513899
20250420,270,45,610,18,876,102.65429241057775,48.71597846439177,724.6297291250305
20250420,300,45,228,3,969,87.74297223649015,61.21375889381583,820.043268869694
20250420,653,45,988,1,544,80.50753235498601,44.905073477113056,418.5873941679009
20250420,272,45,580,8,429,55.27749936935383,49.906996331482894,323.8155042991633
20250420,717,45,594,4,243,15.849560535853394,18.27989359476958,208.87054586937703
20250420,145,45,363,2,943,89.67179384985027,73.34196293433284,779.9862432158169
20250420,185,45,620,16,853,86.39652811430497,123.83340899259132,642.7700628931037
20250420,582,45,162,1,403,28.592533385298267,59.77169778671961,314.63576882798213
20250420,33,45,951,8,934,55.76599736576245,64.84470228703296,813.3893003472047
20250420,123,45,910,11,957,22.95750192230157,81.32964542625483,852.7128526514437
20250420,307,45,573,6,466,43.487509691717285,50.711548714755665,371.80094159352706
20250420,25,45,410,20,466,13.036696880562946,43.85281891842967,409.11048420100735
20250420,983,45,980,19,710,34.96961148672293,52.52126102603896,622.5091274872382
20250420,609,45,985,8,264,33.10464416008866,36.97637883940587,193.91897700050546
20250420,866,45,27,6,806,93.52863296291795,51.28863919668719,661.1827278403948
20250420,948,45,51,19,252,18.877327294243386,24.786814032992716,208.3358586727639
20250420,284,45,44,16,281,13.46869216641918,32.37503163857714,235.15627619500367
20250420,854,45,827,1,408,20.00318780721329,54.35234281328214,333.6444693795046
20250420,102,45,542,11,392,37.29232884946987,55.699961585809376,299.00770956472076
20250420,957,45,547,5,366,11.327125278041448,45.41809221119456,309.254782510764
20250420,261,45,806,6,123,17.022925662851787,6.340960401012755,99.63611393613546
20250420,605,45,826,4,874,70.6431534350453,95.30748282709257,708.0493637378621
20250420,721,45,311,11,498,32.218347110332346,51.35370514835285,414.4279477413148
20250420,946,45,234,5,123,10.718694763196758,9.299661191130959,102.98164404567228
20250420,39,45,98,3,335,47.950968042147565,34.21030879398973,252.8387231638627
20250420,580,45,719,2,635,15.799358459284168,76.87608658389901,542.3245549568169
20250420,460,45,964,2,859,26.896374133642166,59.438172267346445,772.6654535990114
20250420,855,45,795,9,797,24.553199957233197,69.49511938702783,702.951680655739
20250420,662,45,57,5,525,72.27764367841526,60.24510085390309,392.47725546768163
20250420,632,45,449,12,967,48.88106739349388,101.08177195478655,817.0371606517195
20250420,717,45,887,17,207,29.81200446840877,30.930376595065173,146.25761893652606
20250420,631,45,797,5,583,82.02269576713363,80.70014523719672,420.27715899566965
20250420,833,45,315,2,896,43.84345727798039,98.69501262421895,753.4615300978007
20250420,896,45,510,2,411,27.265225259089792,53.49843868407207,330.2363360568381
20250420,771,45,365,14,317,11.631567458208291,19.43689878007574,285.93153376171597
20250420,635,45,717,15,692,45.55853449643016,63.25505108212419,583.1864144214456
20250420,330,45,987,19,705,48.07698055912291,73.64574656526634,583.2772728756107
20250420,238,45,699,8,464,17.006457671804892,64.47932279919604,382.5142195289991
20250420,894,45,799,15,596,81.8170382413732,64.97994220546076,449.20301955316603
20250420,778,45,584,5,845,75.73286175344877,96.41609722486324,672.8510410216879
20250420,199,45,920,9,269,18.650100226152528,19.44272039620563,230.90717937764185
20250420,890,45,934,3,919,116.21917324202593,98.50870305359335,704.2721237043806
20250420,739,45,186,1,678,33.586674524267934,37.00113260113811,607.412192874594
20250420,478,45,496,18,957,110.65339012743675,61.823717588089856,784.5228922844734
20250420,974,45,880,20,458,62.93207561762651,30.345981376606122,364.72194300576734
20250420,237,45,793,15,939,65.48953593549984,54.61538814962915,818.895075914871
20250420,983,45,731,11,589,69.72734592748469,66.82321137838835,452.44944269412696
20250420,734,45,309,7,810,105.3140737902372,44.07364873138944,660.6122774783734
